DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit
1200,138000.0,Meadowlands,Petalbridge,1187.0,14190.0,sqft
1201,189000.0,Meadowlands,Brightforge,1274.0,14565.0,sqft
1202,161900.0,Meadowlands,Stormhold,1476.0,7804.0,sqft
1203,205000.0,Meadowlands,Nighthaven,1238.0,10603.0,sqft
1204,125600.0,Meadowlands,Shadowmere,829.0,5190.0,sqft
1205,120000.0,GnomeBurough,Petalbridge,789.0,5400.0,sqft
1206,170000.0,Meadowlands,Nighthaven,1476.0,10192.0,sqft
1207,122000.0,GnomeBurough,Petalbridge,1018.0,3068.0,sqft
1208,171000.0,Meadowlands,Crystalhollow,1506.0,11070.0,sqft
1209,162900.0,GnomeBurough,Stormwatch,1209.0,6240.0,sqft
1210,251000.0,Meadowlands,Riverbend,1270.0,5330.0,sqft
1211,119900.0,CitadelQuarter,Brightforge,742.0,7800.0,sqft
1212,143000.0,Meadowlands,Crystalhollow,1047.0,14115.0,sqft
1213,212000.0,Meadowlands,Sunspire,,10667.0,sqft
1213,212000.0,Meadowlands,Sunspire,,10667.0,sqft
1214,181500.0,Meadowlands,Mossheart,970.0,9600.0,sqft
1215,135000.0,Meadowlands,Dragonspire,806.0,10152.0,sqft
1216,212900.0,Meadowlands,Sunspire,1193.0,10084.0,sqft
1217,185000.0,Meadowlands,Nighthaven,,11358.0,sqft
1218,202500.0,Meadowlands,Silverglen,1052.0,6955.0,sqft
1219,89500.0,GnomeBurough,Mystvale,,7920.0,sqft
1220,210250.0,Meadowlands,Dreamweaver,1049.0,3087.0,sqft
1221,214900.0,Meadowlands,Ravenstone,1456.0,11316.0,sqft
1222,208500.0,Meadowlands,Sunspire,1315.0,8450.0,sqft
1223,139000.0,Meadowlands,Crystalhollow,1403.0,9400.0,sqft
1224,129500.0,Meadowlands,Emberfall,799.0,11200.0,sqft
1225,282000.0,Meadowlands,Ravenstone,1478.0,11305.0,sqft
1226,155000.0,Meadowlands,Thornfield,979.0,14680.0,sqft
1227,311500.0,Meadowlands,Thornfield,1503.0,15660.0,sqft
1228,176000.0,Meadowlands,Dragonspire,1063.0,19296.0,sqft
1229,178400.0,Meadowlands,Dragonspire,,12122.0,sqft
1230,387000.0,Meadowlands,Riverbend,1449.0,15401.0,sqft
1231,105500.0,Meadowlands,Dragonspire,639.0,7227.0,sqft
1232,179900.0,Meadowlands,Brightforge,1109.0,10357.0,sqft
1233,142000.0,Meadowlands,Dragonspire,887.0,11556.0,sqft
1234,132000.0,Meadowlands,Crystalhollow,746.0,10441.0,sqft
1235,109500.0,Meadowlands,Dragonspire,799.0,7200.0,sqft
1236,131000.0,Meadowlands,Sunspire,687.0,11800.0,sqft
1237,140000.0,Meadowlands,Crystalhollow,1046.0,13384.0,sqft
1238,171000.0,Meadowlands,Crystalhollow,859.0,9880.0,sqft
1239,139000.0,Meadowlands,Crystalhollow,627.0,11625.0,sqft
1240,128200.0,Meadowlands,Sunspire,687.0,10650.0,sqft
1241,119000.0,GnomeBurough,Petalbridge,1138.0,5400.0,sqft
1242,156000.0,Meadowlands,Dragonspire,789.0,7930.0,sqft
1243,139000.0,GnomeBurough,Petalbridge,1204.0,6000.0,sqft
1244,166000.0,Meadowlands,Dragonspire,1065.0,8520.0,sqft
1245,147000.0,Meadowlands,Wyverncliff,1380.0,9986.0,sqft
1246,214000.0,Meadowlands,Sunspire,1221.0,10264.0,sqft
1247,272500.0,Meadowlands,Sunspire,1413.0,11422.0,sqft
1248,104900.0,Meadowlands,Shadowmere,939.0,9738.0,sqft
1249,113000.0,GnomeBurough,Petalbridge,,4456.0,sqft
1250,179500.0,Meadowlands,Stormhold,1686.0,8400.0,sqft
1251,240000.0,Meadowlands,Sunspire,1607.0,10000.0,sqft
1252,122900.0,Meadowlands,Dragonspire,710.0,8064.0,sqft
1253,120000.0,Meadowlands,Brightforge,936.0,10762.0,sqft
1254,192000.0,Meadowlands,Mossheart,1099.0,19508.0,sqft
1255,109000.0,Meadowlands,Petalbridge,795.0,10134.0,sqft
1256,184000.0,Meadowlands,Brightforge,1296.0,7800.0,sqft
1257,290000.0,Meadowlands,Glimmerwood,1938.0,9950.0,sqft
1258,319900.0,Meadowlands,Riverbend,1239.0,8035.0,sqft
1259,180000.0,Meadowlands,Brightforge,998.0,11200.0,sqft
1260,184900.0,Meadowlands,Brightforge,1219.0,7632.0,sqft
1261,126000.0,Meadowlands,Shadowmere,872.0,8160.0,sqft
1262,139500.0,Meadowlands,Sunspire,786.0,14217.0,sqft
1263,334000.0,Meadowlands,Riverbend,1315.0,754.186554,sqm
1264,225000.0,Meadowlands,Brightforge,1162.0,11454.0,sqft
1265,116000.0,GnomeBurough,Starfall,792.0,1890.0,sqft
1266,128000.0,Meadowlands,Stormhold,1266.0,6858.0,sqft
1267,133000.0,Meadowlands,Sunspire,590.0,8445.0,sqft
1268,112000.0,Meadowlands,Stormhold,990.0,6191.0,sqft
1269,144000.0,Meadowlands,Emberfall,701.0,12968.0,sqft
1270,198000.0,Meadowlands,Sunspire,1027.0,8772.0,sqft
1271,233000.0,Meadowlands,Brightforge,1603.0,10142.0,sqft
1272,210000.0,Meadowlands,Thornfield,1385.0,14210.0,sqft
1273,95000.0,Meadowlands,Stormhold,706.0,6001.0,sqft
1274,180000.0,Meadowlands,Riverbend,984.0,5070.0,sqft
1275,82500.0,Meadowlands,Stormwatch,544.0,5330.0,sqft
1276,176500.0,AetherIsles,Wyverncliff,1154.0,2280.0,sqft
1277,140000.0,Meadowlands,Emberfall,1231.0,13825.0,sqft
1278,146000.0,AetherIsles,Wyverncliff,1070.0,3604.0,sqft
1279,173000.0,Meadowlands,Brightforge,1261.0,8366.0,sqft
1280,163000.0,Meadowlands,Dragonspire,799.0,11500.0,sqft
1281,157500.0,Meadowlands,Dragonspire,1107.0,9350.0,sqft
1282,240000.0,Meadowlands,Duskwood,1284.0,14859.0,sqft
1283,55000.0,GnomeBurough,Mystvale,839.0,5600.0,sqft
1284,245000.0,Meadowlands,Crystalhollow,1083.0,12864.0,sqft
1285,181000.0,Meadowlands,Sunspire,1227.0,9316.0,sqft
1286,151000.0,AetherIsles,Wyverncliff,923.0,3182.0,sqft
1287,318000.0,Meadowlands,Riverbend,1318.0,8147.0,sqft
1288,198444.0,Meadowlands,Duskwood,1343.0,9729.0,sqft
1289,148500.0,Meadowlands,Cloudrest,811.0,2529.0,sqft
1290,153500.0,Meadowlands,Thornfield,943.0,13108.0,sqft
1291,68500.0,GnomeBurough,Stormwatch,399.0,6324.0,sqft
1292,113000.0,Meadowlands,Dragonspire,609.0,8480.0,sqft
1293,108480.0,Meadowlands,Petalbridge,825.0,5400.0,sqft
1294,250000.0,AetherIsles,wyverncliff,1506.0,10625.0,sqft
1295,129500.0,Meadowlands,Crystalhollow,649.0,7599.0,sqft
1296,135000.0,Meadowlands,Dragonspire,916.0,10800.0,sqft
1297,165000.0,Meadowlands,Thornfield,1155.0,10592.0,sqft
1298,113722.0,Meadowlands,BRIGHTFORGE,1163.0,7007.0,sqft
1299,119916.0,Meadowlands,Emberfall,664.0,6360.0,sqft
1300,154000.0,Meadowlands,Silverglen,1250.0,2448.0,sqft
1301,106500.0,GnomeBurough,Wolfsbane,763.0,1533.0,sqft
1302,170000.0,Meadowlands,Nighthaven,1284.0,13355.0,sqft
1303,465000.0,Meadowlands,Silverglen,1596.0,13891.0,sqft
1304,122000.0,GnomeBurough,Petalbridge,,5250.0,sqft
1305,82500.0,Meadowlands,Shadowmere,886.0,6845.0,sqft
1306,222500.0,Meadowlands,Sunspire,1562.0,11404.0,sqft
1307,370000.0,Meadowlands,Silverglen,2069.0,16451.0,sqft
1308,143500.0,Meadowlands,Sunspire,975.0,9286.0,sqft
1309,360000.0,Meadowlands,Silverglen,1335.0,11578.0,sqft
1310,125000.0,GnomeBurough,Starfall,1049.0,2368.0,sqft
1311,124000.0,Meadowlands,Dragonspire,1218.0,8944.0,sqft
1312,123000.0,GnomeBurough,Stormwatch,873.0,6240.0,sqft
1313,268000.0,Meadowlands,Dragonspire,1705.0,15865.0,sqft
1314,163500.0,Meadowlands,Dragonspire,,8800.0,sqft
1315,190000.0,Meadowlands,Nighthaven,1514.0,-11952.0,sqft
1316,162000.0,Meadowlands,Dragonspire,989.0,9830.0,sqft
1317,155000.0,Meadowlands,Dragonspire,1093.0,9457.0,sqft
1318,256000.0,AetherIsles,Wyverncliff,1276.0,10625.0,sqft
1319,154000.0,Meadowlands,Shadowmere,1250.0,10512.0,sqft
1320,191000.0,Meadowlands,Thornfield,,11526.0,sqft
1321,264132.0,Meadowlands,Wyverncliff,1158.0,14587.0,sqft
1322,157500.0,Meadowlands,Dragonspire,750.0,9360.0,sqft
1323,114000.0,Meadowlands,Petalbridge,799.0,8146.0,sqft
1324,163000.0,Meadowlands,Nighthaven,1027.0,9600.0,sqft
1325,128950.0,Meadowlands,Dragonspire,942.0,9320.0,sqft
1326,155000.0,GnomeBurough,Petalbridge,1359.0,8094.0,sqft
1327,169900.0,Meadowlands,Crystalhollow,795.0,12328.0,sqft
1328,119000.0,GnomeBurough,Petalbridge,618.0,7200.0,sqft
1329,200000.0,Meadowlands,Dragonspire,2026.0,11643.0,sqft
1330,165250.0,Meadowlands,EMBERFALL,1001.0,6960.0,sqft
1331,202500.0,Meadowlands,Nighthaven,1246.0,14145.0,sqft
1332,94500.0,GnomeBurough,Starfall,759.0,1680.0,sqft
1333,194700.0,Meadowlands,Silverglen,1047.0,7577.0,sqft
1334,213000.0,Meadowlands,Sunspire,1253.0,9750.0,sqft
1335,159000.0,Meadowlands,Brightforge,856.0,13072.0,sqft
1336,128000.0,GnomeBurough,Petalbridge,1141.0,6300.0,sqft
1337,159900.0,Meadowlands,Shadowmere,1160.0,9571.0,sqft
1338,125000.0,GnomeBurough,Emberfall,1329.0,9100.0,sqft
1339,185000.0,Meadowlands,Sunspire,1028.0,8450.0,sqft
1340,185000.0,Meadowlands,Nighthaven,1572.0,10400.0,sqft
1341,184000.0,Meadowlands,Ravenstone,1269.0,12416.0,sqft
1342,137500.0,Meadowlands,Dragonspire,810.0,8800.0,sqft
1343,224900.0,Meadowlands,Sunspire,1359.0,8158.0,sqft
1344,221000.0,Meadowlands,Glimmerwood,1414.0,16770.0,sqft
1345,94000.0,Meadowlands,Dragonspire,673.0,7200.0,sqft
1346,174000.0,Meadowlands,Ravenstone,1110.0,9802.0,sqft
1347,130000.0,Meadowlands,Dragonspire,1384.0,8513.0,sqft
1348,93000.0,GnomeBurough,Stormwatch,,6000.0,sqft
1349,105000.0,Meadowlands,Petalbridge,1056.0,5400.0,sqft
1350,271900.0,Meadowlands,Brightforge,1689.0,14684.0,sqft
1351,168000.0,Meadowlands,Duskwood,,7655.0,sqft
1352,146800.0,Meadowlands,Crystalhollow,816.0,1052.869699,sqm
1353,119500.0,Meadowlands,Crystalhollow,709.0,6951.0,sqft
1354,235000.0,Meadowlands,Windwhisper,963.0,13500.0,sqft
1355,122000.0,Meadowlands,Shadowmere,998.0,8212.0,sqft
1356,239686.0,Meadowlands,Crystalhollow,1653.0,12822.0,sqft
1357,92000.0,Meadowlands,Shadowmere,1029.0,7822.0,sqft
1358,152000.0,Meadowlands,Nighthaven,1053.0,10400.0,sqft
1359,157000.0,Meadowlands,Crystalhollow,1101.0,8286.0,sqft
1360,150000.0,Meadowlands,Sunspire,789.0,15240.0,sqft
1361,233555.0,Meadowlands,Sunspire,1419.0,13377.0,sqft
1362,144000.0,Meadowlands,Dragonspire,1033.0,9503.0,sqft
1363,231000.0,Meadowlands,Thornfield,1163.0,7609.0,sqft
1364,329900.0,Meadowlands,Silverglen,1813.0,11643.0,sqft
1365,189000.0,Meadowlands,Riverbend,944.0,4671.0,sqft
1366,360000.0,Meadowlands,Sunspire,1646.0,10481.0,sqft
1367,138887.0,Meadowlands,Thornfield,1372.0,13132.0,sqft
1368,227000.0,Meadowlands,Wyverncliff,1221.0,10000.0,sqft
1369,172000.0,Meadowlands,Brightforge,1075.0,7175.0,sqft
1370,175000.0,Meadowlands,Duskwood,1266.0,7917.0,sqft
1371,157900.0,Meadowlands,Crystalhollow,913.0,26142.0,sqft
1372,319500.0,Meadowlands,Silverglen,1615.0,9709.0,sqft
1373,150000.0,Meadowlands,Dragonspire,1221.0,7200.0,sqft
1374,129500.0,GnomeBurough,Petalbridge,1583.0,9600.0,sqft
1375,415298.0,Meadowlands,SILVERGLEN,1631.0,14450.0,sqft
1376,188500.0,Meadowlands,Riverbend,1028.0,5950.0,sqft
1377,293077.0,Meadowlands,Ravenstone,1266.0,9520.0,sqft
1378,82000.0,GnomeBurough,Mystvale,415.0,8154.0,sqft
1379,210900.0,Meadowlands,Sunspire,1576.0,21533.0,sqft
1380,193000.0,Meadowlands,Sunspire,1046.0,9627.0,sqft
1381,230000.0,Meadowlands,Sunspire,1424.0,9066.0,sqft
1382,305900.0,Meadowlands,Sunspire,1538.0,10386.0,sqft
1383,164900.0,Meadowlands,Dragonspire,1048.0,14559.0,sqft
1384,291000.0,AetherIsles,Wyverncliff,1278.0,10625.0,sqft
1385,105000.0,GnomeBurough,Stormwatch,673.0,6120.0,sqft
1386,163000.0,Meadowlands,Dragonspire,1047.0,10197.0,sqft
1387,205000.0,Meadowlands,Dragonspire,1527.0,13600.0,sqft
1388,156500.0,GnomeBurough,Petalbridge,1089.0,9600.0,sqft
1389,166000.0,AetherIsles,Wyverncliff,1172.0,2998.0,sqft
1390,110000.0,GnomeBurough,Petalbridge,756.0,9750.0,sqft
1391,142250.0,Meadowlands,Dragonspire,947.0,9600.0,sqft
1392,161000.0,Meadowlands,Dragonspire,,9200.0,sqft
1393,132500.0,Meadowlands,Sunspire,733.0,10780.0,sqft
1394,129500.0,Meadowlands,Crystalhollow,590.0,7244.0,sqft
1395,438780.0,Meadowlands,Riverbend,2265.0,13682.0,sqft
1396,173000.0,Meadowlands,Duskwood,1285.0,10852.0,sqft
1396,173000.0,Meadowlands,Duskwood,1285.0,10852.0,sqft
1397,315000.0,Meadowlands,Ravenstone,1413.0,14601.0,sqft
1398,195000.0,Meadowlands,Ravenstone,1288.0,7915.0,sqft
1399,168000.0,Meadowlands,Duskwood,1099.0,7848.0,sqft
1400,236500.0,Meadowlands,Sunspire,1375.0,11838.0,sqft
1401,104900.0,Meadowlands,Dragonspire,1336.0,12513.0,sqft
1402,194000.0,Meadowlands,Sunspire,,8556.0,sqft
1403,152000.0,Meadowlands,Brightforge,877.0,7500.0,sqft
1404,158500.0,Meadowlands,Nighthaven,840.0,10738.0,sqft
1405,175000.0,Meadowlands,Dragonspire,,9900.0,sqft
1406,133000.0,Meadowlands,Dragonspire,703.0,7920.0,sqft
1407,315000.0,Meadowlands,Thornfield,2096.0,18044.0,sqft
1408,290000.0,Meadowlands,Glimmerwood,1923.0,11929.0,sqft
1409,75000.0,GnomeBurough,Stormwatch,893.0,6120.0,sqft
1410,154000.0,Meadowlands,Nighthaven,1576.0,13250.0,sqft
1411,124000.0,Meadowlands,Dragonspire,716.0,8280.0,sqft
1412,254900.0,Meadowlands,Crystalhollow,1473.0,11050.0,sqft
1413,144000.0,Meadowlands,Dragonspire,923.0,10400.0,sqft
1414,172000.0,Meadowlands,Dragonspire,1022.0,14267.0,sqft
1415,170000.0,Meadowlands,Crystalhollow,1575.0,12760.0,sqft
1416,196000.0,Meadowlands,Crystalhollow,1205.0,9819.0,sqft
1417,129000.0,Meadowlands,Stormwatch,738.0,9873.0,sqft
1418,158000.0,Meadowlands,Nighthaven,1629.0,10448.0,sqft
1419,116000.0,Meadowlands,Shadowmere,961.0,8248.0,sqft
1420,122000.0,Meadowlands,Shadowmere,1039.0,16287.0,sqft
1421,102000.0,Meadowlands,Stormhold,1170.0,6000.0,sqft
1422,313000.0,Meadowlands,Sunspire,1656.0,11050.0,sqft
1423,327000.0,Meadowlands,Glimmerwood,2066.0,12720.0,sqft
1424,184000.0,Meadowlands,Brightforge,1184.0,9109.0,sqft
1425,149000.0,GnomeBurough,Mystvale,1484.0,6876.0,sqft
1426,115000.0,GnomeBurough,Stormwatch,935.0,5520.0,sqft
1427,130000.0,CitadelQuarter,Stormhold,1510.0,8525.0,sqft
1428,136905.0,Meadowlands,Nighthaven,1292.0,11500.0,sqft
1429,131000.0,Meadowlands,Brightforge,1550.0,26400.0,sqft
1430,102000.0,Meadowlands,Dragonspire,952.0,7200.0,sqft
1431,200000.0,Meadowlands,Silverglen,1080.0,3242.0,sqft
1432,110000.0,Meadowlands,Shadowmere,687.0,9450.0,sqft
1433,118500.0,Meadowlands,Emberfall,791.0,7943.0,sqft
1434,144000.0,Meadowlands,Stormwatch,897.0,-8731.0,sqft
1435,148000.0,Meadowlands,Crystalhollow,930.0,11080.0,sqft
1436,134800.0,Meadowlands,Dragonspire,692.0,7200.0,sqft
1437,152000.0,Meadowlands,Crystalhollow,1226.0,11070.0,sqft
1438,186000.0,Meadowlands,Dragonspire,1009.0,11355.0,sqft
1439,215000.0,Meadowlands,Crystalhollow,1508.0,12209.0,sqft
1440,131000.0,Meadowlands,Shadowmere,1319.0,11409.0,sqft
1441,131000.0,Meadowlands,Emberfall,1261.0,21370.0,sqft
1442,160000.0,AetherIsles,Wyverncliff,963.0,2160.0,sqft
1443,195000.0,Meadowlands,Sunspire,1276.0,8935.0,sqft
1443,195000.0,Meadowlands,Sunspire,1276.0,8935.0,sqft
1444,274000.0,Meadowlands,Silverglen,1167.0,12677.0,sqft
1445,150000.0,Meadowlands,Dragonspire,809.0,8973.0,sqft
1446,171000.0,Meadowlands,Nighthaven,1265.0,9600.0,sqft
1447,460000.0,Meadowlands,Silverglen,2146.0,12539.0,sqft
1448,177625.0,Meadowlands,Dragonspire,1329.0,13495.0,sqft
1449,82000.0,CitadelQuarter,Brightforge,646.0,8400.0,sqft
1450,135000.0,Meadowlands,Dragonspire,1435.0,9482.0,sqft
1451,265000.0,AetherIsles,Wyverncliff,1879.0,10625.0,sqft
1452,284700.0,Meadowlands,Shadowmere,2938.0,47007.0,sqft
1453,135000.0,Meadowlands,Dragonspire,775.0,9723.0,sqft
1454,195000.0,Meadowlands,Sunspire,1498.0,12393.0,sqft
1455,320000.0,Meadowlands,Shadowmere,1306.0,13286.0,sqft
1456,119900.0,Meadowlands,Sunspire,664.0,7200.0,sqft
1457,234000.0,Meadowlands,Dreamweaver,1197.0,3196.0,sqft
1458,319900.0,Meadowlands,Silverglen,1347.0,7658.0,sqft
1459,175000.0,Meadowlands,Nighthaven,866.0,15611.0,sqft
1460,375000.0,Meadowlands,Riverbend,1939.0,7296.0,sqft
1461,130000.0,Meadowlands,Shadowmere,1253.0,22692.0,sqft
1462,99900.0,Meadowlands,Shadowmere,664.0,4060.0,sqft
1463,205000.0,AetherIsles,Wyverncliff,1393.0,7500.0,sqft
1464,290000.0,Meadowlands,Glimmerwood,2063.0,9205.0,sqft
1465,129000.0,GnomeBurough,Petalbridge,,9900.0,sqft
1466,144100.0,GnomeBurough,Petalbridge,1269.0,8398.0,sqft
1467,455000.0,Meadowlands,Riverbend,1570.0,13870.0,sqft
1468,95000.0,Meadowlands,Shadowmere,854.0,9084.0,sqft
1469,146500.0,Meadowlands,Thornfield,998.0,6821.0,sqft
1470,159000.0,Meadowlands,Sunspire,742.0,11105.0,sqft
1471,126000.0,Meadowlands,Dragonspire,678.0,8400.0,sqft
1472,160500.0,GnomeBurough,Crystalhollow,914.0,4500.0,sqft
1473,201000.0,Meadowlands,Sunspire,1147.0,11166.0,sqft
1474,309000.0,Meadowlands,Duskwood,1701.0,13751.0,sqft
1475,132500.0,Meadowlands,Dragonspire,883.0,7931.0,sqft
1476,166000.0,Meadowlands,Dragonspire,1070.0,11900.0,sqft
1477,150000.0,Meadowlands,Mossheart,,24572.0,sqft
1478,146000.0,Meadowlands,Dragonspire,884.0,7000.0,sqft
1479,177500.0,Meadowlands,Duskwood,1063.0,8923.0,sqft
1480,342643.0,Meadowlands,Silverglen,1996.0,16259.0,sqft
1481,257500.0,Meadowlands,Wyverncliff,1275.0,10206.0,sqft
1482,90000.0,GnomeBurough,Mystvale,756.0,7200.0,sqft
1483,135000.0,Meadowlands,Dragonspire,1149.0,8064.0,sqft
1484,136500.0,Meadowlands,Stormhold,1303.0,8400.0,sqft
1485,148000.0,Meadowlands,Nighthaven,793.0,10395.0,sqft
1486,124900.0,ArcaneMarket,Mystvale,769.0,6060.0,sqft
1487,76500.0,GnomeBurough,Petalbridge,1735.0,9045.0,sqft
1488,175000.0,Meadowlands,Dragonspire,984.0,10050.0,sqft
1489,87000.0,GnomeBurough,Petalbridge,959.0,9439.0,sqft
1490,129000.0,Meadowlands,Dragonspire,719.0,5868.0,sqft
1491,318061.0,Meadowlands,Silverglen,1437.0,7820.0,sqft
1492,169500.0,Meadowlands,Dragonspire,1393.0,7590.0,sqft
1492,169500.0,Meadowlands,Dragonspire,1393.0,7590.0,sqft
1493,184000.0,Meadowlands,Duskwood,1119.0,10928.0,sqft
1494,187000.0,Meadowlands,Sunspire,939.0,7360.0,sqft
1495,410000.0,Meadowlands,Ravenstone,1566.0,13438.0,sqft
1496,209000.0,AetherIsles,Wyverncliff,1271.0,8127.0,sqft
1497,109500.0,Meadowlands,Dragonspire,634.0,7200.0,sqft
1498,73000.0,GnomeBurough,Petalbridge,587.0,5232.0,sqft
1499,192500.0,Meadowlands,Brightforge,1279.0,12774.0,sqft
1500,189000.0,Meadowlands,Sunspire,1119.0,8199.0,sqft
1501,370878.0,AetherIsles,Wyverncliff,,9187.0,sqft
1502,80000.0,GnomeBurough,Wolfsbane,484.0,1477.0,sqft
1503,132000.0,Meadowlands,Dragonspire,747.0,8000.0,sqft
1504,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft
1505,218689.0,Meadowlands,Ravenstone,1239.0,12018.0,sqft
1506,197000.0,Meadowlands,Sunspire,1468.0,8726.0,sqft
1506,197000.0,Meadowlands,Sunspire,1468.0,8726.0,sqft
1507,246900.0,Meadowlands,Sunspire,1031.0,17227.0,sqft
1508,67500.0,CitadelQuarter,Brightforge,778.0,9800.0,sqft
1509,127000.0,Meadowlands,Dragonspire,803.0,7936.0,sqft
1510,139950.0,Meadowlands,Dragonspire,879.0,7875.0,sqft
1511,186800.0,Meadowlands,Brightforge,1076.0,11024.0,sqft
1512,179200.0,Meadowlands,Brightforge,1211.0,8012.0,sqft
1513,105900.0,GnomeBurough,Petalbridge,553.0,8520.0,sqft
1514,80000.0,Meadowlands,Shadowmere,710.0,12180.0,sqft
1515,96500.0,Meadowlands,Thornfield,606.0,10594.0,sqft
1516,45000.0,GnomeBurough,Petalbridge,470.0,5925.0,sqft
1517,144.5,Meadowlands,Shadowmere,1173.0,0.08562,sqft
1518,290000.0,Meadowlands,Mossheart,1285.0,16280.0,sqft
1519,166800.0,Meadowlands,Dragonspire,1207.0,13200.0,sqft
1520,110000.0,Meadowlands,Emberfall,753.0,9750.0,sqft
1521,192000.0,Meadowlands,Sunspire,1100.0,9017.0,sqft
1522,176000.0,Meadowlands,Duskwood,1087.0,7750.0,sqft
1523,211000.0,Meadowlands,Sunspire,1438.0,11250.0,sqft
1524,271000.0,Meadowlands,Crystalhollow,1299.0,13265.0,sqft
1525,181134.0,Meadowlands,Duskwood,1030.0,8899.0,sqft
1526,187000.0,Meadowlands,Emberfall,,14175.0,sqft
1527,165000.0,Meadowlands,Emberfall,1121.0,9535.0,sqft
1528,68400.0,ArcaneMarket,Mystvale,867.0,7500.0,sqft
1529,185000.0,Meadowlands,Duskwood,1130.0,9765.0,sqft
1530,173000.0,Meadowlands,Sunspire,1093.0,11646.0,sqft
1531,272000.0,Meadowlands,Sunspire,1231.0,11423.0,sqft
1532,185000.0,GnomeBurough,Petalbridge,1887.0,1254.1905,sqm
1533,119000.0,GnomeBurough,Petalbridge,990.0,3600.0,sqft
1534,180000.0,Meadowlands,Windwhisper,759.0,21453.0,sqft
1535,230000.0,GnomeBurough,Moonglade,,8239.0,sqft
1536,205000.0,Meadowlands,Nighthaven,1510.0,10480.0,sqft
1537,202500.0,GnomeBurough,Mystvale,1764.0,13200.0,sqft
1538,126500.0,Meadowlands,Dragonspire,819.0,8892.0,sqft
1539,147000.0,GnomeBurough,Petalbridge,863.0,12000.0,sqft
1540,191500.0,Meadowlands,Riverbend,984.0,5005.0,sqft
1541,92000.0,GnomeBurough,Wolfsbane,484.0,1533.0,sqft
1542,204000.0,Meadowlands,Sunspire,1154.0,10335.0,sqft
1543,124500.0,GnomeBurough,Petalbridge,1507.0,7596.0,sqft
1544,285000.0,Meadowlands,Crystalhollow,,9892.0,sqft
1545,137450.0,Meadowlands,Stormhold,1236.0,6171.0,sqft
1546,165500.0,GnomeBurough,Mystvale,1503.0,9000.0,sqft
1547,204000.0,AetherIsles,Wyverncliff,1044.0,7321.0,sqft
1548,374000.0,Meadowlands,Silverglen,1378.0,11846.0,sqft
1549,147500.0,Meadowlands,Dragonspire,1169.0,12144.0,sqft
1550,181900.0,Meadowlands,Dragonspire,,14585.0,sqft
1551,216000.0,Meadowlands,Shadowmere,1019.0,17541.0,sqft
1552,139500.0,Meadowlands,Brightforge,878.0,7733.0,sqft
1553,62500.0,GnomeBurough,Petalbridge,1636.0,3000.0,sqft
1554,129000.0,Meadowlands,Emberfall,797.0,10751.0,sqft
1555,292500.0,Meadowlands,Nighthaven,2184.0,12511.0,sqft
1556,162500.0,Meadowlands,Nighthaven,832.0,8723.0,sqft
1557,80500.0,GnomeBurough,Stormwatch,701.0,6240.0,sqft
1558,112000.0,Meadowlands,Crystalhollow,,8780.0,sqft
1559,125500.0,GnomeBurough,Petalbridge,1048.0,7740.0,sqft
1560,328000.0,Meadowlands,Windwhisper,1738.0,14000.0,sqft
1561,120500.0,Meadowlands,Dragonspire,664.0,6960.0,sqft
1562,123000.0,Meadowlands,Dragonspire,1014.0,10634.0,sqft
1563,151500.0,Meadowlands,Nighthaven,905.0,11850.0,sqft
1564,405000.0,Meadowlands,GLIMMERWOOD,2196.0,9233.0,sqft
1565,270000.0,AetherIsles,Wyverncliff,1380.0,10603.0,sqft
1566,124400.0,Meadowlands,Dragonspire,808.0,9759.0,sqft
1567,280000.0,Meadowlands,Silverglen,1213.0,7841.0,sqft
1568,220000.0,GnomeBurough,Petalbridge,1912.0,33120.0,sqft
1569,192000.0,Meadowlands,Windwhisper,1555.0,10005.0,sqft
1570,129900.0,Meadowlands,Dragonspire,664.0,9100.0,sqft
1571,174000.0,Meadowlands,Nighthaven,1293.0,10400.0,sqft
1572,125500.0,Meadowlands,Emberfall,693.0,6173.0,sqft
1573,147000.0,GnomeBurough,Mystvale,1033.0,10690.0,sqft
1574,129000.0,Meadowlands,Dragonspire,1830.0,18450.0,sqft
1575,315500.0,Meadowlands,Ravenstone,1246.0,12898.0,sqft
1576,160000.0,Meadowlands,Brightforge,1447.0,8250.0,sqft
1577,52000.0,Meadowlands,Stormwatch,560.0,4130.0,sqft
1578,278000.0,Meadowlands,Nighthaven,1941.0,9600.0,sqft
1579,140000.0,Meadowlands,Thornfield,1320.0,9550.0,sqft
1580,168165.0,Meadowlands,Duskwood,1121.0,13204.0,sqft
1581,226000.0,Meadowlands,Sunspire,1137.0,10665.0,sqft
1582,129900.0,GnomeBurough,Petalbridge,1364.0,6120.0,sqft
1583,230000.0,Meadowlands,Windwhisper,1523.0,17082.0,sqft
1584,220000.0,Meadowlands,Brightforge,1506.0,9317.0,sqft
1585,153000.0,Meadowlands,Stormwatch,1336.0,7010.0,sqft
1586,130000.0,GnomeBurough,Petalbridge,1004.0,15660.0,sqft
1587,311872.0,Meadowlands,Wyverncliff,1327.0,9416.0,sqft
1588,263550.0,Meadowlands,Glimmerwood,1716.0,11692.0,sqft
