DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit
1313,268000.0,Meadowlands,dragonspire,1705.0,15865.0,sqft
1316,162000.0,Meadowlands,dragonspire,989.0,9830.0,sqft
1317,155000.0,Meadowlands,dragonspire,1093.0,9457.0,sqft
1318,256000.0,AetherIsles,wyverncliff,1276.0,10625.0,sqft
1319,154000.0,Meadowlands,shadowmere,1250.0,10512.0,sqft
1321,264132.0,Meadowlands,wyverncliff,1158.0,14587.0,sqft
1322,157500.0,Meadowlands,dragonspire,750.0,9360.0,sqft
1323,114000.0,Meadowlands,petalbridge,799.0,8146.0,sqft
1324,163000.0,Meadowlands,nighthaven,1027.0,9600.0,sqft
1325,128950.0,Meadowlands,dragonspire,942.0,9320.0,sqft
1326,155000.0,GnomeBurough,petalbridge,1359.0,8094.0,sqft
1327,169900.0,Meadowlands,crystalhollow,795.0,12328.0,sqft
1328,119000.0,GnomeBurough,petalbridge,618.0,7200.0,sqft
1329,200000.0,Meadowlands,dragonspire,2026.0,11643.0,sqft
1330,165250.0,Meadowlands,emberfall,1001.0,6960.0,sqft
1331,202500.0,Meadowlands,nighthaven,1246.0,14145.0,sqft
1332,94500.0,GnomeBurough,starfall,759.0,1680.0,sqft
1333,194700.0,Meadowlands,silverglen,1047.0,7577.0,sqft
1334,213000.0,Meadowlands,sunspire,1253.0,9750.0,sqft
1335,159000.0,Meadowlands,brightforge,856.0,13072.0,sqft
1336,128000.0,GnomeBurough,petalbridge,1141.0,6300.0,sqft
1337,159900.0,Meadowlands,shadowmere,1160.0,9571.0,sqft
1338,125000.0,GnomeBurough,emberfall,1329.0,9100.0,sqft
1339,185000.0,Meadowlands,sunspire,1028.0,8450.0,sqft
1340,185000.0,Meadowlands,nighthaven,1572.0,10400.0,sqft
1341,184000.0,Meadowlands,ravenstone,1269.0,12416.0,sqft
1342,137500.0,Meadowlands,dragonspire,810.0,8800.0,sqft
1343,224900.0,Meadowlands,sunspire,1359.0,8158.0,sqft
1344,221000.0,Meadowlands,glimmerwood,1414.0,16770.0,sqft
1345,94000.0,Meadowlands,dragonspire,673.0,7200.0,sqft
1346,174000.0,Meadowlands,ravenstone,1110.0,9802.0,sqft
1347,130000.0,Meadowlands,dragonspire,1384.0,8513.0,sqft
1349,105000.0,Meadowlands,petalbridge,1056.0,5400.0,sqft
1350,271900.0,Meadowlands,brightforge,1689.0,14684.0,sqft
1352,146800.0,Meadowlands,crystalhollow,816.0,1052.869699,sqft
1353,119500.0,Meadowlands,crystalhollow,709.0,6951.0,sqft
1354,235000.0,Meadowlands,windwhisper,963.0,13500.0,sqft
1355,122000.0,Meadowlands,shadowmere,998.0,8212.0,sqft
1356,239686.0,Meadowlands,crystalhollow,1653.0,12822.0,sqft
1357,92000.0,Meadowlands,shadowmere,1029.0,7822.0,sqft
1358,152000.0,Meadowlands,nighthaven,1053.0,10400.0,sqft
1359,157000.0,Meadowlands,crystalhollow,1101.0,8286.0,sqft
1360,150000.0,Meadowlands,sunspire,789.0,15240.0,sqft
1361,233555.0,Meadowlands,sunspire,1419.0,13377.0,sqft
1362,144000.0,Meadowlands,dragonspire,1033.0,9503.0,sqft
1363,231000.0,Meadowlands,thornfield,1163.0,7609.0,sqft
1364,329900.0,Meadowlands,silverglen,1813.0,11643.0,sqft
1365,189000.0,Meadowlands,riverbend,944.0,4671.0,sqft
1366,360000.0,Meadowlands,sunspire,1646.0,10481.0,sqft
1367,138887.0,Meadowlands,thornfield,1372.0,13132.0,sqft
1368,227000.0,Meadowlands,wyverncliff,1221.0,10000.0,sqft
1369,172000.0,Meadowlands,brightforge,1075.0,7175.0,sqft
1370,175000.0,Meadowlands,duskwood,1266.0,7917.0,sqft
1371,157900.0,Meadowlands,crystalhollow,913.0,26142.0,sqft
1372,319500.0,Meadowlands,silverglen,1615.0,9709.0,sqft
1373,150000.0,Meadowlands,dragonspire,1221.0,7200.0,sqft
1374,129500.0,GnomeBurough,petalbridge,1583.0,9600.0,sqft
1375,415298.0,Meadowlands,silverglen,1631.0,14450.0,sqft
1376,188500.0,Meadowlands,riverbend,1028.0,5950.0,sqft
1377,293077.0,Meadowlands,ravenstone,1266.0,9520.0,sqft
1378,82000.0,GnomeBurough,mystvale,415.0,8154.0,sqft
1379,210900.0,Meadowlands,sunspire,1576.0,21533.0,sqft
1380,193000.0,Meadowlands,sunspire,1046.0,9627.0,sqft
1381,230000.0,Meadowlands,sunspire,1424.0,9066.0,sqft
1382,305900.0,Meadowlands,sunspire,1538.0,10386.0,sqft
1383,164900.0,Meadowlands,dragonspire,1048.0,14559.0,sqft
1384,291000.0,AetherIsles,wyverncliff,1278.0,10625.0,sqft
1385,105000.0,GnomeBurough,stormwatch,673.0,6120.0,sqft
1386,163000.0,Meadowlands,dragonspire,1047.0,10197.0,sqft
1387,205000.0,Meadowlands,dragonspire,1527.0,13600.0,sqft
1388,156500.0,GnomeBurough,petalbridge,1089.0,9600.0,sqft
1389,166000.0,AetherIsles,wyverncliff,1172.0,2998.0,sqft
1390,110000.0,GnomeBurough,petalbridge,756.0,9750.0,sqft
1391,142250.0,Meadowlands,dragonspire,947.0,9600.0,sqft
1393,132500.0,Meadowlands,sunspire,733.0,10780.0,sqft
1394,129500.0,Meadowlands,crystalhollow,590.0,7244.0,sqft
1395,438780.0,Meadowlands,riverbend,2265.0,13682.0,sqft
1396,173000.0,Meadowlands,duskwood,1285.0,10852.0,sqft
1397,315000.0,Meadowlands,ravenstone,1413.0,14601.0,sqft
1398,195000.0,Meadowlands,ravenstone,1288.0,7915.0,sqft
1399,168000.0,Meadowlands,duskwood,1099.0,7848.0,sqft
1400,236500.0,Meadowlands,sunspire,1375.0,11838.0,sqft
1401,104900.0,Meadowlands,dragonspire,1336.0,12513.0,sqft
1403,152000.0,Meadowlands,brightforge,877.0,7500.0,sqft
1404,158500.0,Meadowlands,nighthaven,840.0,10738.0,sqft
1406,133000.0,Meadowlands,dragonspire,703.0,7920.0,sqft
1407,315000.0,Meadowlands,thornfield,2096.0,18044.0,sqft
1408,290000.0,Meadowlands,glimmerwood,1923.0,11929.0,sqft
1409,75000.0,GnomeBurough,stormwatch,893.0,6120.0,sqft
1410,154000.0,Meadowlands,nighthaven,1576.0,13250.0,sqft
1411,124000.0,Meadowlands,dragonspire,716.0,8280.0,sqft
1412,254900.0,Meadowlands,crystalhollow,1473.0,11050.0,sqft
1413,144000.0,Meadowlands,dragonspire,923.0,10400.0,sqft
1414,172000.0,Meadowlands,dragonspire,1022.0,14267.0,sqft
1415,170000.0,Meadowlands,crystalhollow,1575.0,12760.0,sqft
1416,196000.0,Meadowlands,crystalhollow,1205.0,9819.0,sqft
1417,129000.0,Meadowlands,stormwatch,738.0,9873.0,sqft
1418,158000.0,Meadowlands,nighthaven,1629.0,10448.0,sqft
1419,116000.0,Meadowlands,shadowmere,961.0,8248.0,sqft
1420,122000.0,Meadowlands,shadowmere,1039.0,16287.0,sqft
1421,102000.0,Meadowlands,stormhold,1170.0,6000.0,sqft
1422,313000.0,Meadowlands,sunspire,1656.0,11050.0,sqft
1423,327000.0,Meadowlands,glimmerwood,2066.0,12720.0,sqft
1424,184000.0,Meadowlands,brightforge,1184.0,9109.0,sqft
1425,149000.0,GnomeBurough,mystvale,1484.0,6876.0,sqft
1426,115000.0,GnomeBurough,stormwatch,935.0,5520.0,sqft
1427,130000.0,CitadelQuarter,stormhold,1510.0,8525.0,sqft
1428,136905.0,Meadowlands,nighthaven,1292.0,11500.0,sqft
1429,131000.0,Meadowlands,brightforge,1550.0,26400.0,sqft
1430,102000.0,Meadowlands,dragonspire,952.0,7200.0,sqft
1431,200000.0,Meadowlands,silverglen,1080.0,3242.0,sqft
1432,110000.0,Meadowlands,shadowmere,687.0,9450.0,sqft
1433,118500.0,Meadowlands,emberfall,791.0,7943.0,sqft
1435,148000.0,Meadowlands,crystalhollow,930.0,11080.0,sqft
1436,134800.0,Meadowlands,dragonspire,692.0,7200.0,sqft
1437,152000.0,Meadowlands,crystalhollow,1226.0,11070.0,sqft
1438,186000.0,Meadowlands,dragonspire,1009.0,11355.0,sqft
1439,215000.0,Meadowlands,crystalhollow,1508.0,12209.0,sqft
1440,131000.0,Meadowlands,shadowmere,1319.0,11409.0,sqft
1441,131000.0,Meadowlands,emberfall,1261.0,21370.0,sqft
1442,160000.0,AetherIsles,wyverncliff,963.0,2160.0,sqft
1443,195000.0,Meadowlands,sunspire,1276.0,8935.0,sqft
1444,274000.0,Meadowlands,silverglen,1167.0,12677.0,sqft
1445,150000.0,Meadowlands,dragonspire,809.0,8973.0,sqft
1446,171000.0,Meadowlands,nighthaven,1265.0,9600.0,sqft
1447,460000.0,Meadowlands,silverglen,2146.0,12539.0,sqft
1448,177625.0,Meadowlands,dragonspire,1329.0,13495.0,sqft
1449,82000.0,CitadelQuarter,brightforge,646.0,8400.0,sqft
1450,135000.0,Meadowlands,dragonspire,1435.0,9482.0,sqft
1451,265000.0,AetherIsles,wyverncliff,1879.0,10625.0,sqft
1452,284700.0,Meadowlands,shadowmere,2938.0,47007.0,sqft
1453,135000.0,Meadowlands,dragonspire,775.0,9723.0,sqft
1454,195000.0,Meadowlands,sunspire,1498.0,12393.0,sqft
1455,320000.0,Meadowlands,shadowmere,1306.0,13286.0,sqft
1456,119900.0,Meadowlands,sunspire,664.0,7200.0,sqft
1457,234000.0,Meadowlands,dreamweaver,1197.0,3196.0,sqft
1458,319900.0,Meadowlands,silverglen,1347.0,7658.0,sqft
1459,175000.0,Meadowlands,nighthaven,866.0,15611.0,sqft
1460,375000.0,Meadowlands,riverbend,1939.0,7296.0,sqft
1461,130000.0,Meadowlands,shadowmere,1253.0,22692.0,sqft
1462,99900.0,Meadowlands,shadowmere,664.0,4060.0,sqft
1463,205000.0,AetherIsles,wyverncliff,1393.0,7500.0,sqft
1464,290000.0,Meadowlands,glimmerwood,2063.0,9205.0,sqft
1466,144100.0,GnomeBurough,petalbridge,1269.0,8398.0,sqft
1467,455000.0,Meadowlands,riverbend,1570.0,13870.0,sqft
1468,95000.0,Meadowlands,shadowmere,854.0,9084.0,sqft
1469,146500.0,Meadowlands,thornfield,998.0,6821.0,sqft
1470,159000.0,Meadowlands,sunspire,742.0,11105.0,sqft
1471,126000.0,Meadowlands,dragonspire,678.0,8400.0,sqft
1472,160500.0,GnomeBurough,crystalhollow,914.0,4500.0,sqft
1473,201000.0,Meadowlands,sunspire,1147.0,11166.0,sqft
1474,309000.0,Meadowlands,duskwood,1701.0,13751.0,sqft
1475,132500.0,Meadowlands,dragonspire,883.0,7931.0,sqft
1476,166000.0,Meadowlands,dragonspire,1070.0,11900.0,sqft
1478,146000.0,Meadowlands,dragonspire,884.0,7000.0,sqft
1479,177500.0,Meadowlands,duskwood,1063.0,8923.0,sqft
1480,342643.0,Meadowlands,silverglen,1996.0,16259.0,sqft
1481,257500.0,Meadowlands,wyverncliff,1275.0,10206.0,sqft
1482,90000.0,GnomeBurough,mystvale,756.0,7200.0,sqft
1483,135000.0,Meadowlands,dragonspire,1149.0,8064.0,sqft
1484,136500.0,Meadowlands,stormhold,1303.0,8400.0,sqft
1485,148000.0,Meadowlands,nighthaven,793.0,10395.0,sqft
1486,124900.0,ArcaneMarket,mystvale,769.0,6060.0,sqft
1487,76500.0,GnomeBurough,petalbridge,1735.0,9045.0,sqft
1488,175000.0,Meadowlands,dragonspire,984.0,10050.0,sqft
1489,87000.0,GnomeBurough,petalbridge,959.0,9439.0,sqft
1490,129000.0,Meadowlands,dragonspire,719.0,5868.0,sqft
1491,318061.0,Meadowlands,silverglen,1437.0,7820.0,sqft
1492,169500.0,Meadowlands,dragonspire,1393.0,7590.0,sqft
1493,184000.0,Meadowlands,duskwood,1119.0,10928.0,sqft
1494,187000.0,Meadowlands,sunspire,939.0,7360.0,sqft
1495,410000.0,Meadowlands,ravenstone,1566.0,13438.0,sqft
1496,209000.0,AetherIsles,wyverncliff,1271.0,8127.0,sqft
1497,109500.0,Meadowlands,dragonspire,634.0,7200.0,sqft
1498,73000.0,GnomeBurough,petalbridge,587.0,5232.0,sqft
1499,192500.0,Meadowlands,brightforge,1279.0,12774.0,sqft
1500,189000.0,Meadowlands,sunspire,1119.0,8199.0,sqft
1502,80000.0,GnomeBurough,wolfsbane,484.0,1477.0,sqft
1503,132000.0,Meadowlands,dragonspire,747.0,8000.0,sqft
1504,170000.0,Meadowlands,brightforge,893.0,9260.0,sqft
1505,218689.0,Meadowlands,ravenstone,1239.0,12018.0,sqft
1506,197000.0,Meadowlands,sunspire,1468.0,8726.0,sqft
1507,246900.0,Meadowlands,sunspire,1031.0,17227.0,sqft
1508,67500.0,CitadelQuarter,brightforge,778.0,9800.0,sqft
1509,127000.0,Meadowlands,dragonspire,803.0,7936.0,sqft
1510,139950.0,Meadowlands,dragonspire,879.0,7875.0,sqft
1511,186800.0,Meadowlands,brightforge,1076.0,11024.0,sqft
1512,179200.0,Meadowlands,brightforge,1211.0,8012.0,sqft
1513,105900.0,GnomeBurough,petalbridge,553.0,8520.0,sqft
1514,80000.0,Meadowlands,shadowmere,710.0,12180.0,sqft
1515,96500.0,Meadowlands,thornfield,606.0,10594.0,sqft
1516,45000.0,GnomeBurough,petalbridge,470.0,5925.0,sqft
1518,290000.0,Meadowlands,mossheart,1285.0,16280.0,sqft
1519,166800.0,Meadowlands,dragonspire,1207.0,13200.0,sqft
1520,110000.0,Meadowlands,emberfall,753.0,9750.0,sqft
1521,192000.0,Meadowlands,sunspire,1100.0,9017.0,sqft
1522,176000.0,Meadowlands,duskwood,1087.0,7750.0,sqft
1523,211000.0,Meadowlands,sunspire,1438.0,11250.0,sqft
1524,271000.0,Meadowlands,crystalhollow,1299.0,13265.0,sqft
1525,181134.0,Meadowlands,duskwood,1030.0,8899.0,sqft
1527,165000.0,Meadowlands,emberfall,1121.0,9535.0,sqft
1528,68400.0,ArcaneMarket,mystvale,867.0,7500.0,sqft
1529,185000.0,Meadowlands,duskwood,1130.0,9765.0,sqft
1530,173000.0,Meadowlands,sunspire,1093.0,11646.0,sqft
1531,272000.0,Meadowlands,sunspire,1231.0,11423.0,sqft
1532,185000.0,GnomeBurough,petalbridge,1887.0,1254.1905,sqft
1533,119000.0,GnomeBurough,petalbridge,990.0,3600.0,sqft
1534,180000.0,Meadowlands,windwhisper,759.0,21453.0,sqft
1536,205000.0,Meadowlands,nighthaven,1510.0,10480.0,sqft
1537,202500.0,GnomeBurough,mystvale,1764.0,13200.0,sqft
1538,126500.0,Meadowlands,dragonspire,819.0,8892.0,sqft
1539,147000.0,GnomeBurough,petalbridge,863.0,12000.0,sqft
1540,191500.0,Meadowlands,riverbend,984.0,5005.0,sqft
1541,92000.0,GnomeBurough,wolfsbane,484.0,1533.0,sqft
1542,204000.0,Meadowlands,sunspire,1154.0,10335.0,sqft
1543,124500.0,GnomeBurough,petalbridge,1507.0,7596.0,sqft
1545,137450.0,Meadowlands,stormhold,1236.0,6171.0,sqft
1546,165500.0,GnomeBurough,mystvale,1503.0,9000.0,sqft
1547,204000.0,AetherIsles,wyverncliff,1044.0,7321.0,sqft
1548,374000.0,Meadowlands,silverglen,1378.0,11846.0,sqft
1549,147500.0,Meadowlands,dragonspire,1169.0,12144.0,sqft
1551,216000.0,Meadowlands,shadowmere,1019.0,17541.0,sqft
1552,139500.0,Meadowlands,brightforge,878.0,7733.0,sqft
1553,62500.0,GnomeBurough,petalbridge,1636.0,3000.0,sqft
1554,129000.0,Meadowlands,emberfall,797.0,10751.0,sqft
1555,292500.0,Meadowlands,nighthaven,2184.0,12511.0,sqft
1556,162500.0,Meadowlands,nighthaven,832.0,8723.0,sqft
1557,80500.0,GnomeBurough,stormwatch,701.0,6240.0,sqft
1559,125500.0,GnomeBurough,petalbridge,1048.0,7740.0,sqft
1560,328000.0,Meadowlands,windwhisper,1738.0,14000.0,sqft
1561,120500.0,Meadowlands,dragonspire,664.0,6960.0,sqft
1562,123000.0,Meadowlands,dragonspire,1014.0,10634.0,sqft
1563,151500.0,Meadowlands,nighthaven,905.0,11850.0,sqft
1564,405000.0,Meadowlands,glimmerwood,2196.0,9233.0,sqft
1565,270000.0,AetherIsles,wyverncliff,1380.0,10603.0,sqft
1566,124400.0,Meadowlands,dragonspire,808.0,9759.0,sqft
1567,280000.0,Meadowlands,silverglen,1213.0,7841.0,sqft
1568,220000.0,GnomeBurough,petalbridge,1912.0,33120.0,sqft
1569,192000.0,Meadowlands,windwhisper,1555.0,10005.0,sqft
1570,129900.0,Meadowlands,dragonspire,664.0,9100.0,sqft
1571,174000.0,Meadowlands,nighthaven,1293.0,10400.0,sqft
1572,125500.0,Meadowlands,emberfall,693.0,6173.0,sqft
1573,147000.0,GnomeBurough,mystvale,1033.0,10690.0,sqft
1574,129000.0,Meadowlands,dragonspire,1830.0,18450.0,sqft
1575,315500.0,Meadowlands,ravenstone,1246.0,12898.0,sqft
1576,160000.0,Meadowlands,brightforge,1447.0,8250.0,sqft
1577,52000.0,Meadowlands,stormwatch,560.0,4130.0,sqft
1578,278000.0,Meadowlands,nighthaven,1941.0,9600.0,sqft
1579,140000.0,Meadowlands,thornfield,1320.0,9550.0,sqft
1580,168165.0,Meadowlands,duskwood,1121.0,13204.0,sqft
1581,226000.0,Meadowlands,sunspire,1137.0,10665.0,sqft
1582,129900.0,GnomeBurough,petalbridge,1364.0,6120.0,sqft
1583,230000.0,Meadowlands,windwhisper,1523.0,17082.0,sqft
1584,220000.0,Meadowlands,brightforge,1506.0,9317.0,sqft
1585,153000.0,Meadowlands,stormwatch,1336.0,7010.0,sqft
1586,130000.0,GnomeBurough,petalbridge,1004.0,15660.0,sqft
1587,311872.0,Meadowlands,wyverncliff,1327.0,9416.0,sqft
1588,263550.0,Meadowlands,glimmerwood,1716.0,11692.0,sqft
1589,144500.0,GnomeBurough,sunspire,652.0,4438.0,sqft
1590,190000.0,Meadowlands,windwhisper,1117.0,5271.0,sqft
1591,189000.0,Meadowlands,brightforge,1419.0,11218.0,sqft
1592,90350.0,Meadowlands,thornfield,533.0,4280.0,sqft
1593,167300.0,Meadowlands,dragonspire,1220.0,10667.0,sqft
1594,158900.0,Meadowlands,windwhisper,1067.0,12000.0,sqft
1595,156500.0,Meadowlands,petalbridge,1299.0,7200.0,sqft
1596,191750.0,Meadowlands,brightforge,1399.0,11613.0,sqft
1597,129500.0,Meadowlands,dragonspire,935.0,10050.0,sqft
1598,81000.0,Meadowlands,shadowmere,910.0,8410.0,sqft
1599,119000.0,GnomeBurough,petalbridge,962.0,6900.0,sqft
1600,132000.0,Meadowlands,dragonspire,941.0,8064.0,sqft
1601,190000.0,Meadowlands,sunspire,1153.0,8487.0,sqft
1602,144000.0,Meadowlands,cloudrest,1119.0,2179.0,sqft
1603,198600.0,AetherIsles,wyverncliff,983.0,8640.0,sqft
1604,195400.0,Meadowlands,sunspire,929.0,6762.0,sqft
1605,175500.0,Meadowlands,nighthaven,1093.0,12090.0,sqft
1606,197900.0,Meadowlands,sunspire,1368.0,10400.0,sqft
1607,187000.0,Meadowlands,brightforge,1413.0,8304.0,sqft
1608,372500.0,Meadowlands,glimmerwood,2143.0,11025.0,sqft
1609,183500.0,Meadowlands,crystalhollow,999.0,12150.0,sqft
1610,206000.0,Meadowlands,nighthaven,1589.0,12732.0,sqft
1611,280000.0,Meadowlands,glimmerwood,1479.0,1115.857933,sqft
1612,103000.0,GnomeBurough,petalbridge,1113.0,10134.0,sqft
1613,146500.0,Meadowlands,dragonspire,1249.0,10858.0,sqft
1614,203000.0,Meadowlands,sunspire,979.0,8814.0,sqft
1615,116000.0,Meadowlands,dragonspire,678.0,11556.0,sqft
1616,51689.0,ArcaneMarket,mystvale,560.0,12366.0,sqft
1617,88000.0,GnomeBurough,wolfsbane,839.0,2217.0,sqft
1618,176432.0,Meadowlands,sunspire,1010.0,9317.0,sqft
1620,40000.0,ArcaneMarket,mystvale,1013.0,8500.0,sqft
1622,103600.0,CitadelQuarter,shadowmere,1053.0,6629.0,sqft
1623,200100.0,Meadowlands,thornfield,1386.0,7588.0,sqft
1624,89500.0,Meadowlands,emberfall,767.0,9000.0,sqft
1625,271000.0,Meadowlands,glimmerwood,1636.0,10944.0,sqft
1626,196000.0,Meadowlands,sunspire,1345.0,9272.0,sqft
1627,245500.0,Meadowlands,mossheart,990.0,14963.0,sqft
1628,269500.0,Meadowlands,brightforge,2143.0,7939.0,sqft
1629,235000.0,Meadowlands,dragonspire,2393.0,25419.0,sqft
1630,109900.0,Meadowlands,shadowmere,955.0,17808.0,sqft
1631,167000.0,Meadowlands,dragonspire,1264.0,9600.0,sqft
1632,340000.0,AetherIsles,wyverncliff,1896.0,11143.0,sqft
1633,137500.0,Meadowlands,crystalhollow,683.0,12395.0,sqft
1635,118858.0,Meadowlands,brightforge,1180.0,7018.0,sqft
1636,173733.0,AetherIsles,wyverncliff,941.0,3000.0,sqft
1637,160000.0,Meadowlands,petalbridge,1856.0,10800.0,sqft
1638,136500.0,Meadowlands,shadowmere,1138.0,11100.0,sqft
1639,153500.0,Meadowlands,sunspire,788.0,8660.0,sqft
1640,248000.0,Meadowlands,glimmerwood,1757.0,11000.0,sqft
1641,149000.0,Meadowlands,crystalhollow,679.0,7669.0,sqft
1642,310000.0,AetherIsles,wyverncliff,1543.0,11003.0,sqft
1643,112500.0,Meadowlands,sunspire,678.0,7700.0,sqft
1644,179400.0,Meadowlands,sunspire,1135.0,8145.0,sqft
1645,118000.0,GnomeBurough,starfall,936.0,1680.0,sqft
1646,160000.0,CitadelQuarter,stormhold,1483.0,7082.0,sqft
1647,188000.0,Meadowlands,thornfield,1349.0,7810.0,sqft
1648,97000.0,GnomeBurough,wolfsbane,1033.0,1533.0,sqft
1649,140200.0,Meadowlands,stormwatch,1213.0,6435.0,sqft
1650,128250.0,GnomeBurough,stormwatch,1103.0,8674.0,sqft
1651,145000.0,GnomeBurough,petalbridge,1263.0,9863.0,sqft
1652,168000.0,Meadowlands,crystalhollow,1247.0,32463.0,sqft
1654,164500.0,Meadowlands,nighthaven,1026.0,10140.0,sqft
1655,113000.0,GnomeBurough,stormwatch,806.0,6380.0,sqft
1656,138000.0,Meadowlands,crystalhollow,627.0,6600.0,sqft
1657,99000.0,Meadowlands,shadowmere,715.0,9520.0,sqft
1658,144000.0,GnomeBurough,sunspire,652.0,4435.0,sqft
1659,160000.0,Meadowlands,ravenstone,1297.0,57200.0,sqft
1660,64500.0,ArcaneMarket,mystvale,784.0,4761.0,sqft
1661,108500.0,GnomeBurough,petalbridge,738.0,6000.0,sqft
1662,555000.0,Meadowlands,silverglen,1847.0,15431.0,sqft
1664,257500.0,Meadowlands,thornfield,1414.0,14442.0,sqft
1665,140000.0,Meadowlands,dragonspire,1381.0,7056.0,sqft
1666,146000.0,Meadowlands,cloudrest,1190.0,2308.0,sqft
1667,386250.0,Meadowlands,silverglen,1839.0,13472.0,sqft
1668,315000.0,Meadowlands,thornfield,1819.0,17597.0,sqft
1669,140000.0,GnomeBurough,petalbridge,1315.0,10300.0,sqft
1670,324000.0,Meadowlands,mossheart,1322.0,10846.0,sqft
1671,147983.0,Meadowlands,brightforge,1713.0,7018.0,sqft
1672,146000.0,Meadowlands,brightforge,903.0,13072.0,sqft
1673,156500.0,Meadowlands,emberfall,1513.0,9662.0,sqft
1674,298751.0,Meadowlands,ravenstone,1329.0,11449.0,sqft
1675,157000.0,Meadowlands,stormhold,825.0,5500.0,sqft
1676,195000.0,Meadowlands,dreamweaver,1119.0,3940.0,sqft
1677,356383.0,Meadowlands,riverbend,1902.0,12292.0,sqft
1678,179000.0,Meadowlands,shadowmere,923.0,10800.0,sqft
1679,209500.0,Meadowlands,silverglen,1195.0,4590.0,sqft
1680,165000.0,Meadowlands,shadowmere,794.0,12102.0,sqft
1681,76000.0,GnomeBurough,wolfsbane,839.0,1476.0,sqft
1682,126000.0,Meadowlands,sunspire,761.0,8775.0,sqft
1683,200000.0,GnomeBurough,petalbridge,1601.0,11426.0,sqft
1684,260000.0,Meadowlands,wyverncliff,1183.0,8847.0,sqft
1685,116050.0,Meadowlands,dragonspire,664.0,9353.0,sqft
1687,197000.0,Meadowlands,stormhold,2370.0,15863.0,sqft
1688,178000.0,Meadowlands,dragonspire,867.0,11380.0,sqft
1689,367294.0,Meadowlands,silverglen,1309.0,8769.0,sqft
1690,144000.0,Meadowlands,shadowmere,919.0,10044.0,sqft
1691,113000.0,Meadowlands,crystalhollow,759.0,21750.0,sqft
1692,184000.0,CitadelQuarter,dragonspire,1028.0,5858.0,sqft
1693,257000.0,Meadowlands,brightforge,1418.0,10994.0,sqft
1694,212109.0,AetherIsles,wyverncliff,1221.0,10411.0,sqft
1695,153500.0,GnomeBurough,crystalhollow,1028.0,4500.0,sqft
1696,156450.0,Meadowlands,crystalhollow,712.0,9750.0,sqft
1697,239900.0,Meadowlands,duskwood,1385.0,10463.0,sqft
1698,89000.0,GnomeBurough,starfall,729.0,1680.0,sqft
1699,135000.0,Meadowlands,dragonspire,711.0,8125.0,sqft
1700,213500.0,Meadowlands,ravenstone,1137.0,14419.0,sqft
1701,145100.0,Meadowlands,dragonspire,993.0,10500.0,sqft
1702,257500.0,Meadowlands,duskwood,1541.0,12891.0,sqft
1703,65000.0,ArcaneMarket,mystvale,664.0,9000.0,sqft
1704,239900.0,Meadowlands,brightforge,1445.0,10560.0,sqft
1705,209500.0,Meadowlands,stormwatch,1590.0,7793.0,sqft
1706,110000.0,Meadowlands,sunspire,710.0,7990.0,sqft
1707,190000.0,Meadowlands,dragonspire,1956.0,9671.0,sqft
1708,218000.0,Meadowlands,brightforge,1386.0,12361.0,sqft
1709,186500.0,Meadowlands,sunspire,1111.0,9750.0,sqft
1710,143000.0,GnomeBurough,petalbridge,1139.0,9000.0,sqft
1711,84900.0,Meadowlands,shadowmere,492.0,8777.0,sqft
1712,85400.0,GnomeBurough,starfall,759.0,1680.0,sqft
1713,200000.0,Meadowlands,sunspire,1329.0,8158.0,sqft
1714,124000.0,Meadowlands,sunspire,799.0,8430.0,sqft
1715,72500.0,Meadowlands,stormwatch,553.0,6627.0,sqft
1716,412083.0,Meadowlands,silverglen,1991.0,16387.0,sqft
1717,119900.0,Meadowlands,shadowmere,904.0,16133.0,sqft
1718,85000.0,GnomeBurough,petalbridge,877.0,5925.0,sqft
1719,144500.0,Meadowlands,shadowmere,826.0,11479.0,sqft
1720,223000.0,Meadowlands,thornfield,1418.0,16381.0,sqft
1721,79275.0,Meadowlands,shadowmere,664.0,8172.0,sqft
1722,139500.0,Meadowlands,dragonspire,775.0,12778.0,sqft
1723,275000.0,Meadowlands,sunspire,1876.0,12728.0,sqft
1724,145000.0,CitadelQuarter,thornfield,1539.0,6270.0,sqft
1725,127500.0,GnomeBurough,mystvale,799.0,7200.0,sqft
1726,125500.0,Meadowlands,dragonspire,664.0,6600.0,sqft
1727,164000.0,Meadowlands,thornfield,1266.0,7128.0,sqft
1728,145000.0,Meadowlands,brightforge,1024.0,7175.0,sqft
1729,125500.0,GnomeBurough,mystvale,1046.0,7200.0,sqft
1730,168500.0,Meadowlands,nighthaven,1585.0,9600.0,sqft
1731,178000.0,Meadowlands,duskwood,1208.0,7837.0,sqft
1732,349265.0,Meadowlands,riverbend,1954.0,12328.0,sqft
1733,105000.0,Meadowlands,emberfall,670.0,17529.0,sqft
1734,110000.0,Meadowlands,dragonspire,1070.0,13560.0,sqft
1735,140000.0,GnomeBurough,petalbridge,1393.0,7630.0,sqft
1736,125000.0,Meadowlands,shadowmere,793.0,8250.0,sqft
1737,120000.0,Meadowlands,dragonspire,803.0,7400.0,sqft
1738,229000.0,Meadowlands,shadowmere,1779.0,11060.0,sqft
1739,155000.0,Meadowlands,dragonspire,976.0,7931.0,sqft
